timestamp_utc,trial,repeat,requested_dm_yaw,requested_dm_upper_left,requested_dm_upper_right,commanded_dm_yaw,commanded_dm_upper_left,commanded_dm_upper_right,measured_dyaw,measured_dpitch,measured_droll,motor_yaw,motor_upper_left,motor_upper_right,motor_current_yaw,motor_current_upper_left,motor_current_upper_right
2026-03-30T20:02:24.483885+00:00,yaw_pos,0,0.08,0.0,0.0,0.07999999999999996,0.0,0.0,0.04572242873721087,0.030370056095007092,-0.03957533590561137,0.9173204898834229,1.1596894264221191,0.8513593077659607,95.13999938964844,5.360000133514404,2.680000066757202
2026-03-30T20:02:26.323413+00:00,yaw_neg,0,-0.08,0.0,0.0,-0.07999999999999996,0.0,0.0,0.25513575843056596,0.025072483221659336,-0.2345599653246963,0.8114758133888245,1.130543828010559,0.8513593077659607,-54.939998626708984,83.08000183105469,5.360000133514404
2026-03-30T20:02:33.730894+00:00,upper_common_pos,0,0.0,0.05,0.05,0.0,0.050000000000000044,0.050000000000000044,0.2584147443400898,0.03273880388825923,-0.23897896449730788,0.859029233455658,1.1382137537002563,0.859029233455658,33.5,201.0,120.5999984741211
2026-03-30T20:02:38.257834+00:00,upper_common_neg,0,0.0,-0.05,-0.05,0.0,-0.050000000000000044,-0.050000000000000044,0.26897442817418704,0.03903118090493707,-0.24784491808699924,0.859029233455658,1.0860583782196045,0.8298836350440979,33.5,72.36000061035156,-72.36000061035156
2026-03-30T20:02:45.665733+00:00,upper_diff_pos,0,0.0,0.05,-0.05,0.0,0.050000000000000044,-0.050000000000000044,0.26592459343284164,0.04515334488513001,-0.2392937083734959,0.859029233455658,1.130543828010559,0.8252816796302795,33.5,221.10000610351562,-57.619998931884766
2026-03-30T20:02:53.057276+00:00,upper_diff_neg,0,0.0,-0.05,0.05,0.0,-0.050000000000000044,0.050000000000000044,0.26992077464411907,0.04787049024644596,-0.24575819983953912,0.859029233455658,1.0860583782196045,0.8528932929039001,33.5,71.0199966430664,136.67999267578125
2026-03-30T20:03:00.465278+00:00,yaw_pos,1,0.08,0.0,0.0,0.07999999999999996,0.0,0.0,0.27022691729570436,0.05112331753243349,-0.2440106900814716,0.9111846089363098,1.0921943187713623,0.849825382232666,112.55999755859375,191.6199951171875,8.039999961853027
2026-03-30T20:03:07.856550+00:00,yaw_neg,1,-0.08,0.0,0.0,-0.07999999999999996,0.0,0.0,0.27060606934711745,0.05150966548138558,-0.24432337735095538,0.8130097985267639,1.0921943187713623,0.849825382232666,-58.959999084472656,191.6199951171875,8.039999961853027
2026-03-30T20:03:15.248190+00:00,upper_common_pos,1,0.0,0.05,0.05,0.0,0.050000000000000044,0.050000000000000044,0.2671318579300842,0.053275663426021413,-0.2411210026871962,0.859029233455658,1.130543828010559,0.855961263179779,33.5,213.05999755859375,127.30000305175781
2026-03-30T20:03:19.775774+00:00,upper_common_neg,1,0.0,-0.05,-0.05,0.0,-0.050000000000000044,-0.050000000000000044,0.2737791293829181,0.051799224573307434,-0.24904673651295975,0.859029233455658,1.0860583782196045,0.826815664768219,33.5,71.0199966430664,-62.97999954223633
2026-03-30T20:03:27.167389+00:00,upper_diff_pos,1,0.0,0.05,-0.05,0.0,0.050000000000000044,-0.050000000000000044,0.26909963062642905,0.05286797667041476,-0.23960683418794085,0.859029233455658,1.130543828010559,0.8237476944923401,33.5,221.10000610351562,-54.939998626708984
2026-03-30T20:03:34.559573+00:00,upper_diff_neg,1,0.0,-0.05,0.05,0.0,-0.050000000000000044,0.050000000000000044,0.27181028491625536,0.052604835926579385,-0.2462465573502658,0.859029233455658,1.0860583782196045,0.8544272780418396,33.5,71.0199966430664,134.0
2026-03-30T20:03:41.951152+00:00,yaw_pos,2,0.08,0.0,0.0,0.07999999999999996,0.0,0.0,0.2719955850096619,0.053959026351657835,-0.2448965876060869,0.9111846089363098,1.0906603336334229,0.849825382232666,112.55999755859375,195.63999938964844,6.699999809265137
2026-03-30T20:03:49.342269+00:00,yaw_neg,2,-0.08,0.0,0.0,-0.07999999999999996,0.0,0.0,0.27254979004566976,0.05580536595487695,-0.24516997713151853,0.8130097985267639,1.0906603336334229,0.849825382232666,-58.959999084472656,195.63999938964844,8.039999961853027
2026-03-30T20:03:56.750229+00:00,upper_common_pos,2,0.0,0.05,0.05,0.0,0.050000000000000044,0.050000000000000044,0.269162907977515,0.055401632447424465,-0.2415809032864185,0.859029233455658,1.1290098428726196,0.859029233455658,33.5,225.1199951171875,121.94000244140625
2026-03-30T20:04:01.261434+00:00,upper_common_neg,2,0.0,-0.05,-0.05,0.0,-0.050000000000000044,-0.050000000000000044,0.2754785936212127,0.054219815242017244,-0.24913242651653572,0.859029233455658,1.0860583782196045,0.826815664768219,33.5,71.0199966430664,-62.97999954223633
2026-03-30T20:04:08.653750+00:00,upper_diff_pos,2,0.0,0.05,-0.05,0.0,0.050000000000000044,-0.050000000000000044,0.2717790564187618,0.05543412362698508,-0.24056128511856817,0.859029233455658,1.1290098428726196,0.8237476944923401,33.5,225.1199951171875,-54.939998626708984
2026-03-30T20:04:16.045342+00:00,upper_diff_neg,2,0.0,-0.05,0.05,0.0,-0.050000000000000044,0.050000000000000044,0.27444776469310983,0.05595890160079331,-0.24621596242205956,0.859029233455658,1.0860583782196045,0.8544272780418396,33.5,71.0199966430664,134.0
